timestamp,station,temperature_c,feels_like_c,humidity_pct,wind_speed_ms,wind_gust_ms,solar_irradiance_wm2,pressure_hpa
2024-01-04T05:00,Maitri Station,-7.5,-12.9,62,12.9,18.7,249.0,963.3
2024-01-04T06:00,Maitri Station,-6.7,-12.0,64,12.7,19.4,340.0,963.3
2024-01-04T07:00,Maitri Station,-5.6,-10.6,61,11.0,19.1,433.0,963.5
2024-01-04T08:00,Maitri Station,-4.5,-9.1,55,10.9,18.7,520.0,963.8
2024-01-04T09:00,Maitri Station,-3.8,-8.6,50,14.8,25.2,593.0,964.0
2024-01-04T10:00,Maitri Station,-3.6,-8.4,53,17.2,29.2,648.0,964.1
2024-01-04T11:00,Maitri Station,-3.4,-7.7,58,16.3,29.2,678.0,964.3
2024-01-04T12:00,Maitri Station,-3.4,-7.4,63,15.0,27.0,685.0,964.3
2024-01-04T13:00,Maitri Station,-3.1,-6.4,67,10.8,18.7,663.0,963.4
2024-01-04T14:00,Maitri Station,-3.3,-6.7,71,10.2,18.0,621.0,963.3
2024-01-04T15:00,Maitri Station,-3.6,-7.3,73,9.3,17.3,557.0,963.2
2024-01-04T16:00,Maitri Station,-4.2,-8.3,75,8.4,15.5,477.0,963.2
2024-01-04T17:00,Maitri Station,-5.0,-9.5,74,8.9,14.0,388.0,962.9
2024-01-04T18:00,Maitri Station,-6.0,-10.6,71,8.9,14.4,296.0,962.9
2024-01-04T19:00,Maitri Station,-6.9,-11.7,67,9.2,14.0,209.0,962.8
2024-01-04T20:00,Maitri Station,-7.6,-12.4,63,9.0,14.0,134.0,962.9
2024-01-04T21:00,Maitri Station,-8.3,-13.3,61,9.7,14.0,78.0,963.0
2024-01-04T22:00,Maitri Station,-8.7,-13.8,58,10.0,14.4,42.0,963.0
2024-01-04T23:00,Maitri Station,-8.1,-13.0,51,8.6,14.0,24.0,963.3
2024-01-05T00:00,Maitri Station,-7.9,-12.7,47,8.1,11.9,20.0,963.3
2024-01-05T01:00,Maitri Station,-7.5,-12.1,51,6.9,10.1,28.0,962.4
2024-01-05T02:00,Maitri Station,-9.9,-14.9,61,9.4,12.6,52.0,962.5
2024-01-05T03:00,Maitri Station,-9.5,-14.8,59,11.2,15.5,96.0,962.7
2024-01-05T04:00,Maitri Station,-9.2,-14.5,60,11.5,15.8,161.0,963.0
2024-01-05T05:00,Maitri Station,-8.1,-13.4,58,12.0,17.3,241.0,963.8
2024-01-05T06:00,Maitri Station,-6.8,-12.1,55,12.6,19.4,330.0,964.3
2024-01-05T07:00,Maitri Station,-6.0,-11.3,56,12.2,20.5,424.0,964.8
2024-01-05T08:00,Maitri Station,-5.4,-9.9,56,10.2,19.8,510.0,965.2
2024-01-05T09:00,Maitri Station,-4.8,-8.2,59,6.6,16.6,585.0,965.2
2024-01-05T10:00,Maitri Station,-4.2,-6.3,57,1.8,11.2,640.0,965.5
2024-01-05T11:00,Maitri Station,-4.1,-6.3,49,2.6,4.7,674.0,965.6
2024-01-05T12:00,Maitri Station,-4.4,-6.9,58,5.8,9.0,682.0,965.7
2024-01-05T13:00,Maitri Station,-3.5,-6.2,58,6.3,9.4,662.0,964.8
2024-01-05T14:00,Maitri Station,-3.8,-6.7,66,6.6,10.4,620.0,965.0
2024-01-05T15:00,Maitri Station,-4.1,-7.2,72,5.4,9.7,557.0,965.2
2024-01-05T16:00,Maitri Station,-4.9,-8.5,76,4.9,8.3,477.0,965.0
2024-01-05T17:00,Maitri Station,-4.3,-8.1,61,3.5,7.6,388.0,965.0
2024-01-05T18:00,Maitri Station,-4.3,-8.1,56,3.2,5.8,296.0,965.1
2024-01-05T19:00,Maitri Station,-4.5,-8.5,51,3.3,5.4,209.0,965.4
2024-01-05T20:00,Maitri Station,-4.8,-9.0,48,4.4,6.1,134.0,965.7
2024-01-05T21:00,Maitri Station,-4.8,-9.2,45,5.3,7.6,77.0,966.0
2024-01-05T22:00,Maitri Station,-5.1,-9.5,42,5.7,7.9,40.0,966.3
2024-01-05T23:00,Maitri Station,-5.2,-9.7,38,5.2,7.9,22.0,966.5
2024-01-06T00:00,Maitri Station,-5.2,-9.7,35,5.5,7.9,19.0,966.9
2024-01-06T01:00,Maitri Station,-5.2,-9.7,37,5.8,9.0,26.0,966.1
2024-01-06T02:00,Maitri Station,-8.7,-13.6,48,7.9,10.4,50.0,966.1
2024-01-06T03:00,Maitri Station,-9.4,-14.8,55,12.3,16.9,95.0,966.2
2024-01-06T04:00,Maitri Station,-8.3,-13.7,53,12.5,18.4,159.0,966.6
2024-01-06T05:00,Maitri Station,-7.3,-12.8,54,12.8,19.1,238.0,967.1
2024-01-06T06:00,Maitri Station,-6.7,-11.8,57,11.3,18.7,328.0,967.6
2024-01-06T07:00,Maitri Station,-6.0,-10.7,59,8.9,17.3,421.0,968.1
2024-01-06T08:00,Maitri Station,-5.3,-9.0,63,5.6,13.7,506.0,968.4
2024-01-06T09:00,Maitri Station,-4.3,-7.1,59,3.3,9.0,582.0,968.7
2024-01-06T10:00,Maitri Station,-3.5,-5.9,38,1.3,6.1,637.0,969.0
2024-01-06T11:00,Maitri Station,-3.7,-5.6,44,0.8,4.0,671.0,969.4
2024-01-06T12:00,Maitri Station,-3.5,-5.7,58,3.9,7.6,679.0,969.7
2024-01-06T13:00,Maitri Station,-3.0,-5.0,60,3.1,5.8,663.0,969.1
2024-01-06T14:00,Maitri Station,-3.2,-5.5,72,3.7,7.6,619.0,969.2
2024-01-06T15:00,Maitri Station,-3.6,-6.3,75,3.8,7.9,555.0,969.4
2024-01-06T16:00,Maitri Station,-4.2,-8.0,75,6.1,10.8,475.0,969.4
2024-01-06T17:00,Maitri Station,-5.0,-9.3,74,7.4,12.6,385.0,969.5
2024-01-06T18:00,Maitri Station,-5.8,-10.4,69,9.5,15.5,292.0,969.6
2024-01-06T19:00,Maitri Station,-6.5,-11.5,64,11.0,17.6,206.0,969.6
2024-01-06T20:00,Maitri Station,-7.4,-12.6,60,11.2,17.6,131.0,969.8
2024-01-06T21:00,Maitri Station,-7.3,-12.2,53,8.5,16.9,75.0,970.0
2024-01-06T22:00,Maitri Station,-5.2,-9.8,41,6.8,13.7,39.0,970.0
2024-01-06T23:00,Maitri Station,-4.3,-8.8,35,5.6,11.2,21.0,970.2
2024-01-07T00:00,Maitri Station,-5.0,-9.7,34,6.6,9.7,18.0,970.3
2024-01-07T01:00,Maitri Station,-7.7,-12.7,50,9.0,13.0,25.0,969.2
2024-01-07T02:00,Maitri Station,-8.8,-14.0,56,10.8,15.1,48.0,968.9
2024-01-07T03:00,Maitri Station,-8.6,-13.8,57,10.7,15.5,93.0,968.7
2024-01-07T04:00,Maitri Station,-7.6,-12.3,53,7.9,15.1,159.0,968.7
2024-01-07T05:00,Maitri Station,-7.5,-12.2,57,7.9,11.9,240.0,968.5
2024-01-07T06:00,Maitri Station,-7.3,-11.8,62,7.2,11.9,330.0,968.2
2024-01-07T07:00,Maitri Station,-6.2,-10.3,62,5.1,10.8,423.0,968.4
2024-01-07T08:00,Maitri Station,-4.6,-8.1,48,3.3,8.6,510.0,968.4
2024-01-07T09:00,Maitri Station,-4.0,-6.8,52,2.9,7.6,584.0,968.4
2024-01-07T10:00,Maitri Station,-3.5,-5.7,57,2.3,7.6,639.0,968.1
2024-01-07T11:00,Maitri Station,-3.4,-5.6,57,4.0,9.4,671.0,968.0
2024-01-07T12:00,Maitri Station,-3.4,-5.6,65,4.7,10.4,679.0,967.8
2024-01-07T13:00,Maitri Station,-2.8,-4.7,57,1.9,5.0,661.0,966.7
2024-01-07T14:00,Maitri Station,-3.3,-5.4,67,2.3,5.8,619.0,966.6
2024-01-07T15:00,Maitri Station,-3.5,-5.9,68,1.1,5.4,556.0,966.4
2024-01-07T16:00,Maitri Station,-3.4,-6.5,66,0.8,4.0,476.0,965.8
2024-01-07T17:00,Maitri Station,-3.7,-7.0,68,1.5,3.2,387.0,965.6
2024-01-07T18:00,Maitri Station,-4.1,-7.6,70,2.4,2.9,295.0,965.3
2024-01-07T19:00,Maitri Station,-4.4,-8.4,60,4.6,6.1,207.0,965.5
2024-01-07T20:00,Maitri Station,-4.5,-8.6,59,5.0,7.6,132.0,965.5
2024-01-07T21:00,Maitri Station,-5.5,-9.9,59,6.4,9.0,75.0,965.4
2024-01-07T22:00,Maitri Station,-6.8,-11.5,55,8.0,11.9,38.0,965.3
2024-01-07T23:00,Maitri Station,-8.4,-13.4,51,9.6,13.7,21.0,965.3
2024-01-08T00:00,Maitri Station,-9.0,-14.6,50,13.0,18.7,17.0,965.5
2024-01-08T01:00,Maitri Station,-8.6,-14.1,54,12.3,19.4,25.0,965.1
2024-01-08T02:00,Maitri Station,-8.6,-14.1,54,12.8,18.7,49.0,965.3
2024-01-08T03:00,Maitri Station,-8.2,-13.6,53,11.9,19.1,94.0,965.1
2024-01-08T04:00,Maitri Station,-7.1,-12.6,49,12.7,22.0,159.0,965.5
2024-01-08T05:00,Maitri Station,-4.9,-11.3,43,18.9,32.0,238.0,966.2
2024-01-08T06:00,Maitri Station,-4.1,-10.9,43,22.6,38.5,329.0,966.6
2024-01-08T07:00,Maitri Station,-3.7,-11.1,47,26.6,44.6,422.0,967.2
2024-01-08T08:00,Maitri Station,-3.6,-10.9,54,28.8,49.0,508.0,967.8
2024-01-08T09:00,Maitri Station,-3.3,-9.9,56,27.3,48.6,579.0,968.5
2024-01-08T10:00,Maitri Station,-3.0,-8.8,57,23.7,46.1,633.0,969.1
2024-01-08T11:00,Maitri Station,-2.6,-7.7,57,20.7,40.0,668.0,969.5
2024-01-08T12:00,Maitri Station,-2.5,-7.3,58,19.6,35.6,676.0,969.8
2024-01-08T13:00,Maitri Station,-2.0,-6.9,59,19.9,36.4,654.0,969.5
2024-01-08T14:00,Maitri Station,-2.3,-7.1,61,18.0,33.5,606.0,970.0
2024-01-08T15:00,Maitri Station,-2.6,-7.5,62,16.3,30.6,540.0,970.5
2024-01-08T16:00,Maitri Station,-3.0,-8.2,63,14.7,27.7,462.0,970.5
2024-01-08T17:00,Maitri Station,-3.6,-8.9,63,14.3,24.8,377.0,970.8
2024-01-08T18:00,Maitri Station,-4.0,-9.7,59,16.3,26.6,285.0,970.8
2024-01-08T19:00,Maitri Station,-4.4,-10.4,55,17.9,29.2,200.0,970.9
2024-01-08T20:00,Maitri Station,-4.8,-11.1,53,19.5,31.3,128.0,971.3
2024-01-08T21:00,Maitri Station,-5.1,-11.6,51,20.3,32.4,72.0,971.7
2024-01-08T22:00,Maitri Station,-5.7,-12.0,50,18.7,32.4,36.0,972.0
2024-01-08T23:00,Maitri Station,-6.4,-12.4,50,16.5,29.5,18.0,972.3
2024-01-09T00:00,Maitri Station,-7.6,-13.1,52,12.9,25.6,15.0,972.5
2024-01-09T01:00,Maitri Station,-7.0,-12.7,55,14.3,20.2,22.0,972.6
2024-01-09T02:00,Maitri Station,-8.2,-13.8,60,14.5,20.2,44.0,972.9
2024-01-09T03:00,Maitri Station,-8.4,-13.8,62,12.8,20.2,86.0,973.4
2024-01-09T04:00,Maitri Station,-7.2,-12.7,57,13.3,19.1,148.0,973.6
2024-01-09T05:00,Maitri Station,-5.7,-11.3,54,14.1,22.7,228.0,973.8
2024-01-09T06:00,Maitri Station,-4.7,-10.0,53,12.9,22.7,316.0,974.2
2024-01-09T07:00,Maitri Station,-4.4,-9.0,58,8.6,20.5,407.0,974.2
2024-01-09T08:00,Maitri Station,-3.0,-6.6,45,3.7,14.4,493.0,974.5
2024-01-09T09:00,Maitri Station,-2.3,-5.2,36,1.9,8.6,568.0,974.8
2024-01-09T10:00,Maitri Station,-2.6,-5.0,61,4.0,9.0,625.0,974.8
2024-01-09T11:00,Maitri Station,-2.4,-4.7,60,4.8,10.4,658.0,975.0
2024-01-09T12:00,Maitri Station,-2.3,-4.1,62,2.4,10.1,666.0,975.2
2024-01-09T13:00,Maitri Station,-1.6,-3.6,66,3.1,6.8,649.0,974.3
2024-01-09T14:00,Maitri Station,-1.4,-3.6,52,1.6,5.4,606.0,974.2
2024-01-09T15:00,Maitri Station,-1.2,-4.1,49,2.3,4.3,545.0,974.0
2024-01-09T16:00,Maitri Station,-1.1,-4.7,45,2.6,4.3,466.0,973.6
2024-01-09T17:00,Maitri Station,-1.3,-5.2,43,3.6,4.7,378.0,973.3
2024-01-09T18:00,Maitri Station,-1.5,-5.6,41,4.3,5.8,286.0,972.9
2024-01-09T19:00,Maitri Station,-2.1,-6.3,39,4.4,6.1,200.0,972.6
2024-01-09T20:00,Maitri Station,-2.7,-7.0,38,4.7,6.5,125.0,972.2
2024-01-09T21:00,Maitri Station,-3.3,-7.6,38,4.8,7.2,69.0,972.0
2024-01-09T22:00,Maitri Station,-3.6,-7.9,37,4.3,7.2,34.0,971.9
2024-01-09T23:00,Maitri Station,-4.2,-8.7,35,5.4,7.9,17.0,971.5
2024-01-10T00:00,Maitri Station,-5.3,-10.0,33,6.1,9.0,14.0,971.0
2024-01-10T01:00,Maitri Station,-4.7,-9.2,35,5.1,7.9,20.0,970.2
2024-01-10T02:00,Maitri Station,-4.8,-9.0,35,3.0,7.9,42.0,969.9
2024-01-10T03:00,Maitri Station,-5.2,-9.1,36,1.4,5.4,82.0,969.4
2024-01-10T04:00,Maitri Station,-5.5,-9.4,37,1.3,4.0,143.0,968.9
2024-01-10T05:00,Maitri Station,-5.6,-9.6,39,1.8,3.2,222.0,968.6
2024-01-10T06:00,Maitri Station,-6.6,-10.9,55,5.4,7.6,311.0,968.4
2024-01-10T07:00,Maitri Station,-6.4,-11.0,60,7.9,11.9,402.0,968.1
2024-01-10T08:00,Maitri Station,-5.5,-9.9,60,9.2,14.4,480.0,967.5
2024-01-10T09:00,Maitri Station,-4.6,-8.2,60,7.8,14.4,553.0,967.3
2024-01-10T10:00,Maitri Station,-4.1,-6.7,63,3.9,13.0,614.0,966.8
2024-01-10T11:00,Maitri Station,-3.7,-6.1,56,3.8,7.9,651.0,966.5
2024-01-10T12:00,Maitri Station,-3.4,-6.1,62,6.8,9.7,660.0,966.2
2024-01-10T13:00,Maitri Station,-3.2,-5.9,61,5.9,9.4,652.0,964.6
2024-01-10T14:00,Maitri Station,-3.6,-6.9,67,8.9,14.8,610.0,963.9
2024-01-10T15:00,Maitri Station,-3.8,-7.3,71,7.4,14.8,542.0,963.4
2024-01-10T16:00,Maitri Station,-4.4,-8.6,73,8.3,12.6,467.0,962.8
2024-01-10T17:00,Maitri Station,-5.3,-9.6,71,7.4,12.6,381.0,962.1
2024-01-10T18:00,Maitri Station,-5.6,-10.6,60,11.3,17.3,290.0,962.5
2024-01-10T19:00,Maitri Station,-5.3,-11.4,51,17.7,30.6,203.0,962.6
2024-01-10T20:00,Maitri Station,-7.6,-12.9,54,12.1,29.9,128.0,962.4
2024-01-10T21:00,Maitri Station,-8.8,-14.0,54,10.4,19.8,72.0,962.0
2024-01-10T22:00,Maitri Station,-7.9,-13.0,44,9.2,15.1,34.0,962.1
2024-01-10T23:00,Maitri Station,-9.8,-15.3,50,12.2,15.8,18.0,962.2
2024-01-11T00:00,Maitri Station,-9.2,-15.1,51,14.8,21.6,14.0,962.1
2024-01-11T01:00,Maitri Station,-7.2,-13.5,49,18.4,28.4,21.0,961.9
2024-01-11T02:00,Maitri Station,-7.5,-13.6,51,16.9,27.7,43.0,961.9
2024-01-11T03:00,Maitri Station,-7.3,-13.3,50,16.2,26.3,85.0,961.9
2024-01-11T04:00,Maitri Station,-6.8,-12.7,50,15.9,26.3,148.0,962.0
2024-01-11T05:00,Maitri Station,-6.3,-12.1,52,15.1,25.2,227.0,962.2
2024-01-11T06:00,Maitri Station,-5.8,-11.3,52,14.1,23.8,318.0,962.7
2024-01-11T07:00,Maitri Station,-4.8,-10.3,51,14.3,24.5,410.0,963.0
2024-01-11T08:00,Maitri Station,-4.2,-9.0,54,11.9,23.8,498.0,963.1
2024-01-11T09:00,Maitri Station,-3.8,-7.4,59,8.2,18.4,573.0,963.3
2024-01-11T10:00,Maitri Station,-3.3,-6.0,65,5.7,12.6,630.0,963.7
2024-01-11T11:00,Maitri Station,-2.9,-4.8,69,3.3,8.3,664.0,963.9
2024-01-11T12:00,Maitri Station,-2.4,-4.2,51,1.1,5.4,672.0,964.3
2024-01-11T13:00,Maitri Station,-2.5,-4.5,67,3.3,3.6,653.0,963.8
2024-01-11T14:00,Maitri Station,-2.6,-5.6,63,6.7,9.4,610.0,964.0
2024-01-11T15:00,Maitri Station,-2.9,-6.6,61,8.4,13.0,548.0,963.9
2024-01-11T16:00,Maitri Station,-3.5,-7.9,60,8.9,13.7,469.0,964.1
2024-01-11T17:00,Maitri Station,-4.5,-9.0,62,8.2,13.0,380.0,964.1
2024-01-11T18:00,Maitri Station,-5.6,-10.3,63,9.3,13.0,288.0,964.4
2024-01-11T19:00,Maitri Station,-6.7,-11.6,63,10.4,14.4,200.0,964.6
2024-01-11T20:00,Maitri Station,-7.3,-12.1,56,9.0,14.0,124.0,965.3
2024-01-11T21:00,Maitri Station,-5.9,-10.7,41,7.2,12.2,67.0,965.9
2024-01-11T22:00,Maitri Station,-6.0,-10.8,37,7.3,10.1,32.0,966.6
2024-01-11T23:00,Maitri Station,-4.5,-9.3,29,6.4,10.1,16.0,967.2
2024-01-12T00:00,Maitri Station,-4.4,-8.7,29,3.8,8.6,12.0,967.8
2024-01-12T01:00,Maitri Station,-4.1,-8.5,39,5.4,7.9,18.0,967.4
2024-01-12T02:00,Maitri Station,-4.4,-8.7,39,4.3,7.2,38.0,968.0
2024-01-12T03:00,Maitri Station,-3.8,-8.2,36,4.7,6.5,79.0,968.4
2024-01-12T04:00,Maitri Station,-4.9,-9.4,39,6.0,8.6,140.0,969.0
2024-01-12T05:00,Maitri Station,-6.3,-10.9,47,6.8,9.0,219.0,969.2
2024-01-12T06:00,Maitri Station,-6.9,-11.5,58,7.0,9.4,307.0,969.8
2024-01-12T07:00,Maitri Station,-6.3,-10.9,60,7.5,10.1,399.0,970.5
2024-01-12T08:00,Maitri Station,-5.6,-9.7,62,7.3,10.4,485.0,971.2
2024-01-12T09:00,Maitri Station,-4.8,-8.3,65,6.9,10.1,559.0,971.9
2024-01-12T10:00,Maitri Station,-4.2,-7.0,67,6.0,9.7,616.0,972.3
2024-01-12T11:00,Maitri Station,-3.7,-6.1,70,5.2,8.6,652.0,972.7
2024-01-12T12:00,Maitri Station,-3.3,-5.4,74,4.8,7.6,661.0,972.9
2024-01-12T13:00,Maitri Station,-2.6,-5.1,67,5.6,7.9,644.0,972.1
2024-01-12T14:00,Maitri Station,-2.7,-5.5,70,5.9,8.6,604.0,972.4
2024-01-12T15:00,Maitri Station,-3.2,-6.5,71,6.4,9.0,542.0,972.5
2024-01-12T16:00,Maitri Station,-3.7,-7.5,68,5.7,9.0,459.0,972.6
2024-01-12T17:00,Maitri Station,-3.5,-7.6,57,5.4,7.9,352.0,972.8
2024-01-12T18:00,Maitri Station,-2.5,-6.5,44,3.7,7.2,267.0,973.2
2024-01-12T19:00,Maitri Station,-2.7,-6.8,42,3.8,5.4,191.0,973.8
2024-01-12T20:00,Maitri Station,-3.3,-7.6,42,5.4,7.9,120.0,974.3
2024-01-12T21:00,Maitri Station,-3.6,-8.0,38,4.9,7.9,64.0,974.6
2024-01-12T22:00,Maitri Station,-3.8,-8.3,34,5.7,8.6,29.0,974.9
2024-01-12T23:00,Maitri Station,-7.1,-12.0,42,8.3,11.9,14.0,974.6
2024-01-13T00:00,Maitri Station,-9.5,-15.3,50,14.4,19.8,11.0,974.7
2024-01-13T01:00,Maitri Station,-6.8,-12.7,55,16.3,24.8,16.0,975.0
2024-01-13T02:00,Maitri Station,-6.6,-12.8,53,18.1,27.7,35.0,974.9
2024-01-13T03:00,Maitri Station,-6.2,-12.5,51,18.4,29.2,75.0,974.7
2024-01-13T04:00,Maitri Station,-5.8,-12.2,49,19.4,31.3,136.0,974.6
2024-01-13T05:00,Maitri Station,-5.2,-12.1,48,22.5,36.4,214.0,974.6
2024-01-13T06:00,Maitri Station,-4.8,-11.8,49,23.4,38.9,303.0,974.8
2024-01-13T07:00,Maitri Station,-4.5,-11.6,50,24.6,41.0,395.0,974.9
2024-01-13T08:00,Maitri Station,-4.2,-10.8,53,23.2,41.4,480.0,975.0
2024-01-13T09:00,Maitri Station,-3.8,-9.4,55,19.3,38.9,554.0,974.8
2024-01-13T10:00,Maitri Station,-3.4,-7.9,55,15.3,32.4,610.0,974.5
2024-01-13T11:00,Maitri Station,-2.9,-6.6,55,11.6,25.6,645.0,974.2
2024-01-13T12:00,Maitri Station,-2.5,-5.7,56,9.3,19.8,656.0,973.7
